"Act H-ID"	"Id Himanis"
129681	11284
129682	11285
129683	11286
129684	11287
129685	10127
129686	11288
129687	11289
129688	11290
129689	11291
129690	11292
129691	11293
129692	11294
129693	11295
129694	11296
129695	11297
129696	10011
129697	10128
129698	11298
129699	11299
129700	11300
129701	11301
129702	11302
129703	11303
129704	11304
129705	11305
129706	11306
129707	11307
129708	10129
129709	11308
129710	11309
129711	11310
129712	11311
129713	11312
129714	11313
129715	11314
129716	11315
129717	11316
129718	11317
129719	10130
129720	11318
129721	11319
129722	11320
129723	11321
129724	11322
129725	11323
129726	11324
129727	11325
129728	11326
129729	11327
129730	10131
129731	11328
129732	11329
129733	11330
129734	11331
129735	11332
129736	11333
129737	11334
129738	11335
129739	11336
129740	11337
129741	10132
129742	11338
129743	11339
129744	11340
129745	11341
129746	11342
129747	11343
129748	11344
129749	11345
129750	11346
129751	11347
129752	10133
129753	11348
129754	11349
129755	11350
129756	11351
129757	11352
129758	11353
129759	11354
129760	11355
129761	11356
129762	11357
129763	10134
129764	11358
129765	11359
129766	11360
129767	11361
129768	11362
129769	11363
129770	11364
129771	11365
129772	11366
129773	11367
129774	10135
129775	11368
129776	11369
129777	11370
129778	11371
129779	11372
129780	11373
129781	11374
129782	11375
129783	11376
129784	11377
129785	10136
129786	11378
129787	11379
129788	11380
129789	11381
129790	11382
129791	11383
129792	11384
129793	11385
129794	11386
129795	11387
129796	10137
129797	11388
129798	11389
129799	11390
129800	11391
129801	11392
129802	11393
129803	11394
129804	11395
129805	11396
129806	11397
129807	10012
129808	10138
129809	11398
129810	11399
129811	11400
129812	11401
129813	11402
129814	11403
129815	11404
129816	11405
129817	11406
129818	11407
129819	10139
129820	11408
129821	11409
129822	11410
129823	11411
129824	11412
129825	11413
129826	11414
129827	11415
129828	11416
129829	11417
129830	10140
129831	11418
129832	11419
129833	11420
129834	11421
129835	11422
129836	11423
129837	11424
129838	11425
129839	11426
129840	11427
129841	10141
129842	11428
129843	11429
129844	11430
129845	11431
129846	11432
129847	11433
129848	11434
129849	11435
129850	11436
129851	11437
129852	10142
129853	11438
129854	11439
129855	11440
129856	11441
129857	11442
129858	11443
129859	11444
129860	11445
129861	11446
129862	11447
129863	10143
129864	11448
129865	11449
129866	11450
129867	11451
129868	11452
129869	11453
129870	11454
129871	11455
129872	11456
129873	11457
129874	10144
129875	11458
129876	11459
129877	11460
129878	11461
129879	11462
129880	11463
129881	11464
129882	11465
129883	11466
129884	11467
129885	10145
129886	11468
129887	11469
129888	11470
129889	11471
129890	11472
129891	11473
129892	11474
129893	11475
129894	11476
129895	11477
129896	10146
129897	11478
129898	11479
129899	11480
129900	11481
129901	11482
129902	11483
129903	11484
129904	11485
129905	11486
129906	11487
129907	10147
129908	11488
129909	11489
129910	11490
129911	11491
129912	11492
129913	11493
129914	11494
129915	11495
129916	11496
129917	11497
129918	10013
129919	10148
129920	11498
129921	11499
129922	11500
129923	11501
129924	11502
129925	11503
129926	11504
129927	11505
129928	11506
129929	11507
129930	10149
129931	11508
129932	11509
129933	11510
129934	11511
129935	11512
129936	11513
129937	11514
129938	11515
129939	11516
129940	11517
129941	10150
129942	11518
129943	11519
129944	11520
129945	11521
129946	11522
129947	11523
129948	11524
129949	11525
129950	11526
129951	11527
129952	10151
129953	11528
129954	11529
129955	11530
129956	11531
129957	11532
129958	11533
129959	11534
129960	11535
129961	11536
129962	11537
129963	10152
129964	11538
129965	11539
129966	11540
129967	11541
129968	11542
129969	11543
129970	11544
129971	11545
129972	11546
129973	11547
129974	10153
129975	11548
129976	11549
129977	11550
129978	11551
129979	11552
129980	11553
129981	11554
129982	11555
129983	11556
129984	11557
129985	10154
129986	11558
129987	11559
129988	11560
129989	11561
129990	11562
129991	11563
129992	11564
129993	11565
129994	11566
129995	11567
129996	10155
129997	11568
129998	11569
129999	11570
130000	11571
130001	11572
130002	11573
130003	11574
130004	11575
130005	11576
130006	11577
130007	10156
130008	11578
130009	11579
130010	11580
130011	11581
130012	11582
130013	11583
130014	11584
130015	11585
130016	11586
130017	11587
130018	10157
130019	11588
130020	11589
130021	11590
130022	11591
130023	11592
130024	11593
130025	11594
130026	11595
130027	11596
130028	11597
130029	10014
130030	10158
130031	11598
130032	11599
130033	11600
130034	11601
130035	11602
130036	11603
130037	11604
130038	11605
130039	11606
130040	11607
130041	10159
130042	11608
130043	11609
130044	11610
130045	11611
130046	11612
130047	11613
130048	11614
130049	11615
130050	11616
130051	11617
130052	10160
130053	11618
130054	11619
130055	11620
130056	11621
130057	11622
130058	11623
130059	11624
130060	11625
130061	11626
130062	11627
130063	10161
130064	11628
130065	11629
130066	11630
130067	11631
130068	11632
130069	11633
130070	11634
130071	11635
130072	11636
130073	11637
130074	10162
130075	11638
130076	11639
130077	11640
130078	11641
130079	11642
130080	11643
130081	11644
130082	11645
130083	11646
130084	11647
130085	10163
130086	11648
130087	11649
130088	11650
130089	11651
130090	11652
130091	11653
130092	11654
130093	11655
130094	11656
130095	11657
130096	10164
130097	11658
130098	11659
130099	11660
130100	11661
130101	11662
130102	11663
130103	11664
130104	11665
130105	11666
130106	11667
130107	10165
130108	11668
130109	11669
130110	11670
130111	11671
130112	11672
130113	11673
130114	11674
130115	11675
130116	11676
130117	11677
130118	10166
130119	11678
130120	11679
130121	11680
130122	11681
130123	11682
130124	11683
130125	11684
130126	11685
130127	11686
130128	11687
130129	10167
130130	11688
130131	11689
130132	11690
130133	11691
130134	11692
130135	11693
130136	11694
130137	11695
130138	11696
130139	11697
130140	10015
130141	10168
130142	11698
130143	11699
130144	11700
130145	11701
130146	11702
130147	11703
130148	11704
130149	11705
130150	11706
130151	11707
130152	10169
130153	11708
130154	11709
130155	11710
130156	11711
130157	11712
130158	11713
130159	11714
130160	11715
130161	11716
130162	11717
130163	10170
130164	11718
130165	11719
130166	11720
130167	11721
130168	11722
130169	11723
130170	11724
130171	11725
130172	11726
130173	11727
130174	10171
130175	11728
130176	11729
130177	11730
130178	11731
130179	11732
130180	11733
130181	11734
130182	11735
130183	11736
130184	11737
130185	10172
130186	11738
130187	11739
130188	11740
130189	11741
130190	11742
130191	11743
130192	11744
130193	11745
130194	11746
130195	11747
130196	10173
130197	11748
130198	11749
130199	11750
130200	11751
130201	11752
130202	11753
130203	11754
130204	11755
130205	11756
130206	11757
130207	10174
130208	11758
130209	11759
130210	11760
130211	11761
130212	11762
130213	11763
130214	11764
130215	11765
130216	11766
130217	11767
130218	10175
130219	11768
130220	11769
130221	11770
130222	11771
130223	11772
130224	11773
130225	11774
130226	11775
130227	11776
130228	11777
130229	10176
130230	11778
130231	11779
130232	11780
130233	11781
130234	11782
130235	11783
130236	11784
130237	11785
130238	11786
130239	11787
130240	10177
130241	11788
130242	11789
130243	11790
130244	11791
130245	11792
130246	11793
130247	11794
130248	11795
130249	11796
130250	11797
130251	10016
130252	10178
130253	11798
130254	11799
130255	11800
130256	11801
130257	11802
130258	11803
130259	11804
130260	11805
130261	11806
130262	11807
130263	10179
130264	11808
130265	11809
130266	11810
130267	11811
130268	11812
130269	11813
130270	11814
130271	11815
130272	11816
130273	11817
130274	10180
130275	11818
130276	11819
130277	11820
130278	11821
130279	11822
130280	11823
130281	11824
130282	11825
130283	11826
130284	11827
130285	10181
130286	11828
130287	11829
130288	11830
130289	11831
130290	11832
130291	11833
130292	11834
130293	11835
130294	11836
130295	11837
130296	10182
130297	11838
130298	11839
130299	11840
130300	11841
130301	11842
130302	11843
130303	11844
130304	11845
130305	11846
130306	11847
130307	10183
130308	11848
130309	11849
130310	11850
130311	11851
130312	11852
130313	11853
130314	11854
130315	11855
130316	11856
130317	11857
130318	10184
130319	11858
130320	11859
130321	11860
130322	11861
130323	11862
130324	11863
130325	11864
130326	11865
130327	11866
130328	11867
130329	10185
130330	11868
130331	11869
130332	11870
130333	11871
130334	11872
130335	11873
130336	11874
130337	11875
130338	11876
130339	11877
130340	10186
130341	11878
130342	11879
130343	11880
130344	11881
130345	11882
130346	11883
130347	11884
130348	11885
130349	11886
130350	11887
130351	10187
130352	11888
130353	11889
130354	11890
130355	11891
130356	11892
130357	11893
130358	11894
130359	11895
130360	11896
130361	11897
130362	10017
130363	10188
130364	11898
130365	11899
130366	11900
130367	11901
130368	11902
130369	11903
130370	11904
130371	11905
130372	11906
130373	11907
130374	10189
130375	11908
130376	11909
130377	11910
130378	11911
130379	11912
130380	11913
130381	11914
130382	11915
130383	11916
130384	11917
130385	10190
130386	11918
130387	11919
130388	11920
130389	11921
130390	11922
130391	11923
130392	11924
130393	11925
130394	11926
130395	11927
130396	10191
130397	11928
130398	11929
130399	11930
130400	11931
130401	11932
130402	11933
130403	11934
130404	11935
130405	11936
130406	11937
130407	10192
130408	11938
130409	11939
130410	11940
130411	11941
130412	11942
130413	11943
130414	11944
130415	11945
130416	11946
130417	11947
130418	10193
130419	11948
130420	11949
130421	11950
130422	11951
130423	11952
130424	11953
130425	11954
130426	11955
130427	11956
130428	11957
130429	10194
130430	11958
130431	11959
130432	11960
130433	11961
130434	11962
130435	11963
130436	11964
130437	11965
130438	11966
130439	11967
130440	10195
130441	11968
130442	11969
130443	11970
130444	11971
130445	11972
130446	11973
130447	11974
130448	11975
130449	11976
130450	11977
130451	10196
130452	11978
130453	11979
130454	11980
130455	11981
130456	11982
130457	11983
130458	11984
130459	11985
130460	11986
130461	11987
130462	10197
130463	11988
130464	11989
130465	11990
130466	11991
130467	11992
130468	11993
130469	11994
130470	11995
130471	11996
130472	11997
130473	10000
130474	10018
130475	10198
130476	11998
130477	11999
130478	12000
130479	12001
130480	12002
130481	12003
130482	12004
130483	12005
130484	12006
130485	12007
130486	10199
130487	12008
130488	12009
130489	12010
130490	12011
130491	12012
130492	12013
130493	12014
130494	12015
130495	12016
130496	12017
130497	10200
130498	12018
130499	12019
130500	12020
130501	12021
130502	12022
130503	12023
130504	12024
130505	12025
130506	12026
130507	12027
130508	10201
130509	12028
130510	12029
130511	12030
130512	12031
130513	12032
130514	12033
130515	12034
130516	12035
130517	12036
130518	12037
130519	10202
130520	12038
130521	12039
130522	12040
130523	12041
130524	12042
130525	12043
130526	12044
130527	12045
130528	12046
130529	12047
130530	10203
130531	12048
130532	12049
130533	12050
130534	12051
130535	12052
130536	12053
130537	12054
130538	12055
130539	12056
130540	12057
130541	10204
130542	12058
130543	12059
130544	12060
130545	12061
130546	12062
130547	12063
130548	12064
130549	12065
130550	12066
130551	12067
130552	10205
130553	12068
130554	12069
130555	12070
130556	12071
130557	12072
130558	12073
130559	12074
130560	12075
130561	12076
130562	12077
130563	10206
130564	12078
130565	12079
130566	12080
130567	12081
130568	12082
130569	12083
130570	12084
130571	12085
130572	12086
130573	12087
130574	10207
130575	12088
130576	12089
130577	12090
130578	12091
130579	12092
130580	12093
130581	12094
130582	12095
130583	12096
130584	12097
130585	10019
130586	10208
130587	12098
130588	12099
130589	12100
130590	12101
130591	12102
130592	12103
130593	12104
130594	12105
130595	12106
130596	12107
130597	10209
130598	12108
130599	12109
130600	12110
130601	12111
130602	12112
130603	12113
130604	12114
130605	12115
130606	12116
130607	12117
130608	10210
130609	12118
130610	12119
130611	12120
130612	12121
130613	12122
130614	12123
130615	12124
130616	12125
130617	12126
130618	12127
130619	10211
130620	12128
130621	12129
130622	12130
130623	12131
130624	12132
130625	12133
130626	12134
130627	12135
130628	12136
130629	12137
130630	10212
130631	12138
130632	12139
130633	12140
130634	12141
130635	12142
130636	12143
130637	12144
130638	12145
130639	12146
130640	12147
130641	10213
130642	12148
130643	12149
130644	12150
130645	12151
130646	12152
130647	12153
130648	12154
130649	12155
130650	12156
130651	12157
130652	10214
130653	12158
130654	12159
130655	12160
130656	12161
130657	12162
130658	12163
130659	12164
130660	12165
130661	12166
130662	12167
130663	10215
130664	12168
130665	12169
130666	12170
130667	12171
130668	12172
130669	12173
130670	12174
130671	12175
130672	12176
130673	12177
130674	10216
130675	12178
130676	12179
130677	12180
130678	12181
130679	12182
130680	12183
130681	12184
130682	12185
130683	12186
130684	12187
130685	10217
130686	12188
130687	12189
130688	12190
130689	12191
130690	12192
130691	12193
130692	12194
130693	12195
130694	12196
130695	12197
130696	10020
130697	10218
130698	12198
130699	12199
130700	12200
130701	12201
130702	12202
130703	12203
130704	12204
130705	12205
130706	12206
130707	12207
130708	10219
130709	12208
130710	12209
130711	12210
130712	12211
130713	12212
130714	12213
130715	12214
130716	12215
130717	12216
130718	12217
130719	10220
130720	12218
130721	12219
130722	12220
130723	12221
130724	12222
130725	12223
130726	12224
130727	12225
130728	12226
130729	12227
130730	10221
130731	12228
130732	12229
130733	12230
130734	12231
130735	12232
130736	12233
130737	12234
130738	12235
130739	12236
130740	12237
130741	10222
130742	12238
130743	12239
130744	12240
130745	12241
130746	12242
130747	12243
130748	12244
130749	12245
130750	12246
130751	12247
130752	10223
130753	12248
130754	12249
130755	12250
130756	12251
130757	12252
130758	12253
130759	12254
130760	12255
130761	12256
130762	12257
130763	10224
130764	12258
130765	12259
130766	12260
130767	12261
130768	12262
130769	12263
130770	12264
130771	12265
130772	12266
130773	12267
130774	10225
130775	12268
130776	12269
130777	12270
130778	12271
130779	12272
130780	12273
130781	12274
130782	12275
130783	12276
130784	12277
130785	10226
130786	12278
130787	12279
130788	12280
130789	12281
130790	12282
130791	12283
130792	12284
130793	12285
130794	12286
130795	12287
130796	10227
130797	12288
130798	12289
130799	12290
130800	12291
130801	12292
130802	12293
130803	12294
130804	12295
130805	12296
130806	12297
130807	10021
130808	10228
130809	12298
130810	12299
130811	12300
130812	12301
130813	12302
130814	12303
130815	12304
130816	12305
130817	12306
130818	12307
130819	10229
130820	12308
130821	12309
130822	12310
130823	12311
130824	12312
130825	12313
130826	12314
130827	12315
130828	12316
130829	12317
130830	10230
130831	12318
130832	12319
130833	12320
130834	12321
130835	12322
130836	12323
130837	12324
130838	12325
130839	12326
130840	12327
130841	10231
130842	12328
130843	12329
130844	12330
130845	12331
130846	12332
130847	12333
130848	12334
130849	12335
130850	12336
130851	12337
130852	10232
130853	12338
130854	12339
130855	12340
130856	12341
130857	12342
130858	12343
130859	12344
130860	12345
130861	12346
130862	12347
130863	10233
130864	12348
130865	12349
130866	12350
130867	12351
130868	12352
130869	12353
130870	12354
130871	12355
130872	12356
130873	12357
130874	10234
130875	12358
130876	12359
130877	12360
130878	12361
130879	12362
130880	12363
130881	12364
130882	12365
130883	12366
130884	12367
130885	10235
130886	12368
130887	12369
130888	12370
130889	12371
130890	12372
130891	12373
130892	12374
130893	12375
130894	12376
130895	12377
130896	10236
130897	12378
130898	12379
130899	12380
130900	12381
130901	12382
130902	12383
130903	12384
130904	12385
130905	12386
130906	12387
130907	10237
130908	12388
130909	12389
130910	12390
130911	12391
130912	12392
130913	12393
130914	12394
130915	12395
130916	12396
130917	12397
130918	10022
130919	10238
130920	12398
130921	12399
130922	12400
130923	12401
130924	12402
130925	12403
130926	12404
130927	12405
130928	12406
130929	12407
130930	10239
130931	12408
130932	12409
130933	12410
130934	12411
130935	12412
130936	12413
130937	12414
130938	12415
130939	12416
130940	12417
130941	10240
130942	12418
130943	12419
130944	12420
130945	12421
130946	12422
130947	12423
130948	12424
130949	12425
130950	12426
130951	12427
130952	10241
130953	12428
130954	12429
130955	12430
130956	12431
130957	12432
130958	12433
130959	12434
130960	12435
130961	12436
130962	12437
130963	10242
130964	12438
130965	12439
130966	12440
130967	12441
130968	12442
130969	12443
130970	12444
130971	12445
130972	12446
130973	12447
130974	10243
130975	12448
130976	12449
130977	12450
130978	12451
130979	12452
130980	12453
130981	12454
130982	12455
130983	12456
130984	12457
130985	10244
130986	12458
130987	12459
130988	12460
130989	12461
130990	12462
130991	12463
130992	12464
130993	12465
130994	12466
130995	12467
130996	10245
130997	12468
130998	12469
130999	12470
131000	12471
131001	12472
131002	12473
131003	12474
131004	12475
131005	12476
131006	12477
131007	10246
131008	12478
131009	12479
131010	12480
131011	12481
131012	12482
131013	12483
131014	12484
131015	12485
131016	12486
131017	12487
131018	10247
131019	12488
131020	12489
131021	12490
131022	12491
131023	12492
131024	12493
131025	12494
131026	12495
131027	12496
131028	12497
131029	10023
131030	10248
131031	12498
131032	12499
131033	12500
131034	12501
131035	12502
131036	12503
131037	12504
131038	12505
131039	12506
131040	12507
131041	10249
131042	12508
131043	12509
131044	12510
131045	12511
131046	12512
131047	12513
131048	12514
131049	12515
131050	12516
131051	12517
131052	10250
131053	12518
131054	12519
131055	12520
131056	12521
131057	12522
131058	12523
131059	12524
131060	12525
131061	12526
131062	12527
131063	10251
131064	12528
131065	12529
131066	12530
131067	12531
131068	12532
131069	12533
131070	12534
131071	12535
131072	12536
131073	12537
131074	10252
131075	12538
131076	12539
131077	12540
131078	12541
131079	12542
131080	12543
131081	12544
131082	12545
131083	12546
131084	12547
131085	10253
131086	12548
131087	12549
131088	12550
131089	12551
131090	12552
131091	12553
131092	12554
131093	12555
131094	12556
131095	12557
131096	10254
131097	12558
131098	12559
131099	12560
131100	12561
131101	12562
131102	12563
131103	12564
131104	12565
131105	12566
131106	12567
131107	10255
131108	12568
131109	12569
131110	12570
131111	12571
131112	12572
131113	12573
131114	12574
131115	12575
131116	12576
131117	12577
131118	10256
131119	12578
131120	12579
131121	12580
131122	12581
131123	12582
131124	12583
131125	12584
131126	12585
131127	12586
131128	12587
131129	10257
131130	12588
131131	12589
131132	12590
131133	12591
131134	12592
131135	12593
131136	12594
131137	12595
131138	12596
131139	12597
131140	10024
131141	10258
131142	12598
131143	12599
131144	12600
131145	12601
131146	12602
131147	12603
131148	12604
131149	12605
131150	12606
131151	12607
131152	10259
131153	12608
131154	12609
131155	12610
131156	12611
131157	12612
131158	12613
131159	12614
131160	12615
131161	12616
131162	12617
131163	10260
131164	12618
131165	12619
131166	12620
131167	12621
131168	12622
131169	12623
131170	12624
131171	12625
131172	12626
131173	12627
131174	10261
131175	12628
131176	12629
131177	12630
131178	12631
131179	12632
131180	12633
131181	12634
131182	12635
131183	12636
131184	12637
131185	10262
131186	12638
131187	12639
131188	12640
131189	12641
131190	12642
131191	12643
131192	12644
131193	12645
131194	12646
131195	12647
131196	10263
131197	12648
131198	12649
131199	12650
131200	12651
131201	12652
131202	12653
131203	12654
131204	12655
131205	12656
131206	12657
131207	10264
131208	12658
131209	12659
131210	12660
131211	12661
131212	12662
131213	12663
131214	12664
131215	12665
131216	12666
131217	12667
131218	10265
131219	12668
131220	12669
131221	12670
131222	12671
131223	12672
131224	12673
131225	12674
131226	12675
131227	12676
131228	12677
131229	10266
131230	12678
131231	12679
131232	12680
131233	12681
131234	12682
131235	12683
131236	12684
131237	12685
131238	12686
131239	12687
131240	10267
131241	12688
131242	12689
131243	12690
131244	12691
131245	12692
131246	12693
131247	12694
131248	12695
131249	12696
131250	12697
131251	10025
131252	10268
131253	12698
131254	12699
131255	12700
131256	12701
131257	12702
131258	12703
131259	12704
131260	12705
131261	12706
131262	12707
131263	10269
131264	12708
131265	12709
131266	12710
131267	12711
131268	12712
131269	12713
131270	12714
131271	12715
131272	12716
131273	12717
131274	10270
131275	12718
131276	12719
131277	12720
131278	12721
131279	12722
131280	12723
131281	12724
131282	12725
131283	12726
131284	12727
131285	10271
131286	12728
131287	12729
131288	12730
131289	12731
131290	12732
131291	12733
131292	12734
131293	12735
131294	12736
131295	12737
131296	10272
131297	12738
131298	12739
131299	12740
131300	12741
131301	12742
131302	12743
131303	12744
131304	12745
131305	12746
131306	12747
131307	10273
131308	12748
131309	12749
131310	12750
131311	12751
131312	12752
131313	12753
131314	12754
131315	12755
131316	12756
131317	12757
131318	10274
131319	12758
131320	12759
131321	12760
131322	12761
131323	12762
131324	12763
131325	12764
131326	12765
131327	12766
131328	12767
131329	10275
131330	12768
131331	12769
131332	12770
131333	12771
131334	12772
131335	12773
131336	12774
131337	12775
131338	12776
131339	12777
131340	10276
131341	12778
131342	12779
131343	12780
131344	12781
131345	12782
131346	12783
131347	12784
131348	12785
131349	12786
131350	12787
131351	10277
131352	12788
131353	12789
131354	12790
131355	12791
131356	12792
131357	12793
131358	12794
131359	12795
131360	12796
131361	12797
131362	10026
131363	10278
131364	12798
131365	12799
131366	12800
131367	12801
131368	12802
131369	12803
131370	12804
131371	12805
131372	12806
131373	12807
131374	10279
131375	12808
131376	12809
131377	12810
131378	12811
131379	12812
131380	12813
131381	12814
131382	12815
131383	12816
131384	12817
131385	10280
131386	12818
131387	12819
131388	12820
131389	12821
131390	12822
131391	12823
131392	12824
131393	12825
131394	12826
131395	12827
131396	10281
131397	12828
131398	12829
131399	12830
131400	12831
131401	12832
131402	12833
131403	12834
131404	12835
131405	12836
131406	12837
131407	10282
131408	12838
131409	12839
131410	12840
131411	12841
131412	12842
131413	12843
131414	12844
131415	12845
131416	12846
131417	12847
131418	10283
131419	12848
131420	12849
131421	12850
131422	12851
131423	12852
131424	12853
131425	12854
131426	12855
131427	12856
131428	12857
131429	10284
131430	12858
131431	12859
131432	12860
131433	12861
131434	12862
131435	12863
131436	12864
131437	12865
131438	12866
131439	12867
131440	10285
131441	12868
131442	12869
131443	12870
131444	12871
131445	12872
131446	12873
131447	12874
131448	12875
131449	12876
131450	12877
131451	10286
131452	12878
131453	12879
131454	12880
131455	12881
131456	12882
131457	12883
131458	12884
131459	12885
131460	12886
131461	12887
131462	10287
131463	12888
131464	12889
131465	12890
131466	12891
131467	12892
131468	12893
131469	12894
131470	12895
131471	12896
131472	12897
131473	10027
131474	10288
131475	12898
131476	12899
131477	12900
131478	12901
131479	12902
131480	12903
131481	12904
131482	12905
131483	12906
131484	12907
131485	10289
131486	12908
131487	12909
131488	12910
131489	12911
131490	12912
131491	12913
131492	12914
131493	12915
131494	12916
131495	12917
131496	10290
131497	12918
131498	12919
131499	12920
131500	12921
131501	12922
131502	12923
131503	12924
131504	12925
131505	12926
131506	12927
131507	10291
131508	12928
131509	12929
131510	12930
131511	12931
131512	12932
131513	12933
131514	12934
131515	12935
131516	12936
131517	12937
131518	10292
131519	12938
131520	12939
131521	12940
131522	12941
131523	12942
131524	12943
131525	12944
131526	12945
131527	12946
131528	12947
131529	10293
131530	12948
131531	12949
131532	12950
131533	12951
131534	12952
131535	12953
131536	12954
131537	12955
131538	12956
131539	12957
131540	10294
131541	12958
131542	12959
131543	12960
131544	12961
131545	12962
131546	12963
131547	12964
131548	12965
131549	12966
131550	12967
131551	10295
131552	12968
131553	12969
131554	12970
131555	12971
131556	12972
131557	12973
131558	12974
131559	12975
131560	12976
131561	12977
131562	10296
131563	12978
131564	12979
131565	12980
131566	12981
131567	12982
131568	12983
131569	12984
131570	12985
131571	12986
131572	12987
131573	10297
131574	12988
131575	12989
131576	12990
131577	12991
131578	12992
131579	12993
131580	12994
131581	12995
131582	12996
131583	12997
131584	10001
131585	10028
131586	10298
131587	12998
131588	12999
131589	13000
131590	13001
131591	13002
131592	13003
131593	13004
131594	13005
131595	13006
131596	13007
131597	10299
131598	13008
131599	13009
131600	13010
131601	13011
131602	13012
131603	13013
131604	13014
131605	13015
131606	13016
131607	13017
131608	10300
131609	13018
131610	13019
131611	13020
131612	13021
131613	13022
131614	13023
131615	13024
131616	13025
131617	13026
131618	13027
131619	10301
131620	13028
131621	13029
131622	13030
131623	13031
131624	13032
131625	13033
131626	13034
131627	13035
131628	13036
131629	13037
131630	10302
131631	13038
131632	13039
131633	13040
131634	13041
131635	13042
131636	13043
131637	13044
131638	13045
131639	13046
131640	13047
131641	10303
131642	13048
131643	13049
131644	13050
131645	13051
131646	13052
131647	13053
131648	13054
131649	13055
131650	13056
131651	13057
131652	10304
131653	13058
131654	13059
131655	13060
131656	13061
131657	13062
131658	13063
131659	13064
131660	13065
131661	13066
131662	13067
131663	10305
131664	13068
131665	13069
131666	13070
131667	13071
131668	13072
131669	13073
131670	13074
131671	13075
131672	13076
131673	13077
131674	10306
131675	13078
131676	13079
131677	13080
131678	13081
131679	13082
131680	13083
131681	13084
131682	13085
131683	13086
131684	13087
131685	10307
131686	13088
131687	13089
131688	13090
131689	13091
131690	13092
131691	13093
131692	13094
131693	13095
131694	13096
131695	13097
131696	10029
131697	10308
131698	13098
131699	13099
131700	13100
131701	13101
131702	13102
131703	13103
131704	13104
131705	13105
131706	13106
131707	13107
131708	10309
131709	13108
131710	13109
131711	13110
131712	13111
131713	13112
131714	13113
131715	13114
131716	13115
131717	13116
131718	13117
131719	10310
131720	13118
131721	13119
131722	13120
131723	13121
131724	13122
131725	13123
131726	13124
131727	13125
131728	13126
131729	13127
131730	10311
131731	13128
131732	13129
131733	13130
131734	13131
131735	13132
131736	13133
131737	13134
131738	13135
131739	13136
131740	13137
131741	10312
131742	13138
131743	13139
131744	13140
131745	13141
131746	13142
131747	13143
131748	13144
131749	13145
131750	13146
131751	13147
131752	10313
131753	13148
131754	13149
131755	13150
131756	13151
131757	13152
131758	13153
131759	13154
131760	13155
131761	13156
131762	13157
131763	10314
131764	13158
131765	13159
131766	13160
131767	13161
131768	13162
131769	13163
131770	13164
131771	13165
131772	13166
131773	13167
131774	10315
131775	13168
131776	13169
131777	13170
131778	13171
131779	13172
131780	13173
131781	13174
131782	13175
131783	13176
131784	13177
131785	10316
131786	13178
131787	13179
131788	13180
131789	13181
131790	13182
131791	13183
131792	13184
131793	13185
131794	13186
131795	13187
131796	10317
131797	13188
131798	13189
131799	13190
131800	13191
131801	13192
131802	13193
131803	13194
131804	13195
131805	13196
131806	13197
131807	10030
131808	10318
131809	13198
131810	13199
131811	13200
131812	13201
131813	13202
131814	13203
131815	13204
131816	13205
131817	13206
131818	13207
131819	10319
131820	13208
131821	13209
131822	13210
131823	13211
131824	13212
131825	13213
131826	13214
131827	13215
131828	13216
131829	13217
131830	10320
131831	13218
131832	13219
131833	13220
131834	13221
131835	13222
131836	13223
131837	13224
131838	13225
131839	13226
131840	13227
131841	10321
131842	13228
131843	13229
131844	13230
131845	13231
131846	13232
131847	13233
131848	13234
131849	13235
131850	13236
131851	13237
131852	10322
131853	13238
131854	13239
131855	13240
131856	13241
131857	13242
131858	13243
131859	13244
131860	13245
131861	13246
131862	13247
131863	10323
131864	13248
131865	13249
131866	13250
131867	13251
131868	13252
131869	13253
131870	13254
131871	13255
131872	13256
131873	13257
131874	10324
131875	13258
131876	13259
131877	13260
131878	13261
131879	13262
131880	13263
131881	13264
131882	13265
131883	13266
131884	13267
131885	10325
131886	13268
131887	13269
131888	13270
131889	13271
131890	13272
131891	13273
131892	13274
131893	13275
131894	13276
131895	13277
131896	10326
131897	13278
131898	13279
131899	13280
131900	13281
131901	13282
131902	13283
131903	13284
131904	13285
131905	13286
131906	13287
131907	10327
131908	13288
131909	13289
131910	13290
131911	13291
131912	13292
131913	13293
131914	13294
131915	13295
131916	13296
131917	13297
131918	10031
131919	10328
131920	13298
131921	13299
131922	13300
131923	13301
131924	13302
131925	13303
131926	13304
131927	13305
131928	13306
131929	13307
131930	10329
131931	13308
131932	13309
131933	13310
131934	13311
131935	13312
131936	13313
131937	13314
131938	13315
131939	13316
131940	13317
131941	10330
131942	13318
131943	13319
131944	13320
131945	13321
131946	13322
131947	13323
131948	13324
131949	13325
131950	13326
131951	13327
131952	10331
131953	13328
131954	13329
131955	13330
131956	13331
131957	13332
131958	13333
131959	13334
131960	13335
131961	13336
131962	13337
131963	10332
131964	13338
131965	13339
131966	13340
131967	13341
131968	13342
131969	13343
131970	13344
131971	13345
131972	13346
131973	13347
131974	10333
131975	13348
131976	13349
131977	13350
131978	13351
131979	13352
131980	13353
131981	13354
131982	13355
131983	13356
131984	13357
131985	10334
131986	13358
131987	13359
131988	13360
131989	13361
131990	13362
131991	13363
131992	13364
131993	13365
131994	13366
131995	13367
131996	10335
131997	13368
131998	13369
131999	13370
132000	13371
132001	13372
132002	13373
132003	13374
132004	13375
132005	13376
132006	13377
132007	10336
132008	13378
132009	13379
132010	13380
